,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
90730,FRA,Europe,France,2022-05-23,28485683.0,16965.0,23276.0,144567.0,11.0,68.714,440773.187,262.508,360.161,2236.957,0.17,1.063,0.82,1074.0,15.838,16785.0,247.519,423.0,6.238,3736.0,55.093,273968595.0,228646.0,4063.49,3.391,161677.0,2.398,0.139,7.2,people tested,144579129.0,54486386.0,52903506.0,38270967.0,32557.0,36799.0,213.2,80.35,78.01,56.44,543.0,1330.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90731,FRA,Europe,France,2022-05-24,28486817.0,1134.0,22590.0,144642.0,75.0,61.429,440790.734,17.547,349.546,2238.118,1.161,0.951,0.82,1072.0,15.808,16510.0,243.464,404.0,5.958,3519.0,51.893,274124250.0,155655.0,4065.798,2.309,154853.0,2.297,0.137,7.3,people tested,144633678.0,54487928.0,52906263.0,38321219.0,54549.0,36891.0,213.28,80.35,78.02,56.51,544.0,1323.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90732,FRA,Europe,France,2022-05-25,28518846.0,32029.0,20933.571,144730.0,88.0,61.143,441286.334,495.601,323.916,2239.48,1.362,0.946,0.82,1043.0,15.381,16133.0,237.904,396.0,5.84,3428.0,50.551,274274012.0,149762.0,4068.02,2.221,149498.0,2.217,0.136,7.4,people tested,144672518.0,54489742.0,52909096.0,38355413.0,38840.0,36535.0,213.34,80.35,78.02,56.56,539.0,1322.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90733,FRA,Europe,France,2022-05-26,28540850.0,22004.0,19792.0,144781.0,51.0,57.0,441626.813,340.479,306.251,2240.269,0.789,0.882,0.83,1033.0,15.233,16015.0,236.164,372.0,5.486,3120.0,46.009,274318480.0,44468.0,4068.679,0.66,132364.0,1.963,0.132,7.6,people tested,144676030.0,54489958.0,52909531.0,38358279.0,3512.0,29819.0,213.35,80.35,78.02,56.56,440.0,1146.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90734,FRA,Europe,France,2022-05-27,28561445.0,20595.0,19453.857,144809.0,28.0,51.429,441945.49,318.677,301.019,2240.702,0.433,0.796,0.85,1024.0,15.1,15811.0,233.156,345.0,5.088,2933.0,43.251,274468858.0,150378.0,4070.909,2.23,130797.0,1.94,0.137,7.3,people tested,144710453.0,54491348.0,52912006.0,38388837.0,34423.0,26481.0,213.4,80.36,78.03,56.61,391.0,1077.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90735,FRA,Europe,France,2022-05-28,28566256.0,4811.0,17149.286,144833.0,24.0,45.857,442019.933,74.443,265.359,2241.073,0.371,0.71,0.87,1022.0,15.071,15652.0,230.811,340.0,5.014,2813.0,41.482,274597237.0,128379.0,4072.814,1.904,129142.0,1.915,0.138,7.2,people tested,144723108.0,54492017.0,52913279.0,38399551.0,12655.0,25655.0,213.41,80.36,78.03,56.63,378.0,1007.0,0.001,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90736,FRA,Europe,France,2022-05-29,28581894.0,15638.0,16168.0,144856.0,23.0,42.857,442261.907,241.975,250.176,2241.429,0.356,0.663,0.89,1014.0,14.953,15646.0,230.723,341.0,5.029,2803.0,41.334,274643959.0,46722.0,4073.507,0.693,129144.0,1.915,0.138,7.2,people tested,144725253.0,54492174.0,52913595.0,38401224.0,2145.0,25526.0,213.42,80.36,78.03,56.63,376.0,995.0,0.001,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,90235.125,6.06,-5.85,1396.2532
90737,FRA,Europe,France,2022-05-30,28598276.0,16382.0,16084.714,144870.0,14.0,43.286,442515.394,253.487,248.887,2241.646,0.217,0.67,0.9,992.0,14.628,15488.0,228.393,341.0,5.029,2808.0,41.408,274881488.0,237529.0,4077.03,3.523,130413.0,1.934,0.141,7.1,people tested,144754537.0,54493200.0,52915561.0,38427519.0,29284.0,25058.0,213.46,80.36,78.03,56.67,370.0,973.0,0.001,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90738,FRA,Europe,France,2022-05-31,28602949.0,4673.0,16590.286,144955.0,85.0,44.714,442587.702,72.308,256.71,2242.961,1.315,0.692,0.93,952.0,14.039,15118.0,222.937,333.0,4.911,2768.0,40.818,275065759.0,184271.0,4079.763,2.733,134501.0,1.995,0.141,7.1,people tested,144804032.0,54494688.0,52918082.0,38473007.0,49495.0,24336.0,213.53,80.36,78.04,56.73,359.0,966.0,0.001,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90739,FRA,Europe,France,2022-06-01,28636033.0,33084.0,16741.0,145024.0,69.0,42.0,443099.627,511.925,259.042,2244.029,1.068,0.65,0.94,929.0,13.699,14850.0,218.985,319.0,4.704,2643.0,38.975,275242454.0,176695.0,4082.383,2.621,138349.0,2.052,0.141,7.1,people tested,144844454.0,54496437.0,52921180.0,38508585.0,40422.0,24562.0,213.59,80.36,78.04,56.79,362.0,956.0,0.001,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90740,FRA,Europe,France,2022-06-02,28662101.0,26068.0,17321.571,145082.0,58.0,43.0,443502.99,403.363,268.025,2244.926,0.897,0.665,0.97,926.0,13.655,14640.0,215.888,329.0,4.852,2813.0,41.482,275397936.0,155482.0,4084.69,2.306,154208.0,2.287,0.146,6.8,people tested,144895423.0,54497917.0,52923794.0,38555466.0,50969.0,31342.0,213.67,80.36,78.04,56.86,462.0,1137.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90741,FRA,Europe,France,2022-06-03,28687466.0,25365.0,18003.0,145123.0,41.0,44.857,443895.476,392.485,278.569,2245.561,0.634,0.694,0.99,917.0,13.522,14419.0,212.629,345.0,5.088,2799.0,41.275,275545102.0,147166.0,4086.872,2.183,153749.0,2.28,0.147,6.8,people tested,144952386.0,54499644.0,52926872.0,38607626.0,56963.0,34562.0,213.75,80.37,78.05,56.93,510.0,1185.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90742,FRA,Europe,France,2022-06-04,28710050.0,22584.0,20542.0,145160.0,37.0,46.714,444244.929,349.454,317.857,2246.133,0.573,0.723,1.0,917.0,13.522,14274.0,210.491,350.0,5.161,2853.0,42.072,275682874.0,137772.0,4088.916,2.043,155091.0,2.3,0.149,6.7,people tested,144969036.0,54500619.0,52928387.0,38621786.0,16650.0,35133.0,213.78,80.37,78.05,56.95,518.0,1229.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90743,FRA,Europe,France,2022-06-05,28729797.0,19747.0,21129.0,145190.0,30.0,47.714,444550.484,305.555,326.94,2246.597,0.464,0.738,0.99,914.0,13.478,14285.0,210.653,352.0,5.191,2859.0,42.16,275728776.0,45902.0,4089.597,0.681,154974.0,2.299,0.151,6.6,people tested,144971534.0,54500799.0,52928722.0,38623769.0,2498.0,35183.0,213.78,80.37,78.05,56.96,519.0,1232.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,90534.23,6.03,2.78,1400.8812
90744,FRA,Europe,France,2022-06-06,28750339.0,20542.0,21723.286,145200.0,10.0,47.143,444868.341,317.857,336.135,2246.752,0.155,0.729,0.98,907.0,13.375,14302.0,210.904,280.0,4.129,2302.0,33.946,275806229.0,77453.0,4090.745,1.149,132106.0,1.959,0.15,6.7,people tested,144977111.0,54501669.0,52929984.0,38627222.0,5577.0,31796.0,213.79,80.37,78.05,56.96,469.0,1210.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90745,FRA,Europe,France,2022-06-07,28756523.0,6184.0,21939.143,145209.0,9.0,36.286,444964.029,95.688,339.475,2246.891,0.139,0.561,0.98,895.0,13.198,14275.0,210.505,277.0,4.085,2391.0,35.259,276085175.0,278946.0,4094.883,4.137,145631.0,2.16,0.167,6.0,people tested,145026772.0,54503165.0,52932701.0,38672676.0,49661.0,31820.0,213.86,80.37,78.06,57.03,469.0,1211.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90746,FRA,Europe,France,2022-06-08,28766226.0,9703.0,18599.0,145271.0,62.0,35.286,445114.168,150.139,287.792,2247.851,0.959,0.546,1.01,895.0,13.198,14189.0,209.237,316.0,4.66,2696.0,39.756,276289898.0,204723.0,4097.919,3.036,149635.0,2.219,0.176,5.7,people tested,145069019.0,54504748.0,52935394.0,38710647.0,42247.0,32081.0,213.93,80.38,78.06,57.08,473.0,1187.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90747,FRA,Europe,France,2022-06-09,28819931.0,53705.0,22547.143,145348.0,77.0,38.0,445945.173,831.004,348.883,2249.042,1.191,0.588,1.01,876.0,12.918,14158.0,208.78,324.0,4.778,2840.0,41.88,276473785.0,183887.0,4100.646,2.727,153693.0,2.28,0.182,5.5,people tested,145122876.0,54506044.0,52937834.0,38760769.0,53857.0,32493.0,214.0,80.38,78.06,57.16,479.0,1161.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90748,FRA,Europe,France,2022-06-10,28860082.0,40151.0,24659.429,145390.0,42.0,38.143,446566.449,621.276,381.568,2249.692,0.65,0.59,0.99,869.0,12.815,14028.0,206.863,336.0,4.955,2933.0,43.251,276657985.0,184200.0,4103.378,2.732,158983.0,2.358,0.186,5.4,people tested,145185629.0,54507674.0,52941030.0,38818700.0,62753.0,33320.0,214.1,80.38,78.07,57.24,491.0,1147.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90749,FRA,Europe,France,2022-06-11,28866080.0,5998.0,22290.0,145418.0,28.0,36.857,446659.259,92.81,344.904,2250.125,0.433,0.57,0.99,875.0,12.903,14061.0,207.35,344.0,5.073,3038.0,44.8,276822166.0,164181.0,4105.814,2.435,162756.0,2.414,0.189,5.3,people tested,145205388.0,54508636.0,52942769.0,38835759.0,19759.0,33765.0,214.13,80.38,78.07,57.27,498.0,1145.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90750,FRA,Europe,France,2022-06-12,28872155.0,6075.0,20336.857,145438.0,20.0,35.429,446753.261,94.002,314.682,2250.435,0.309,0.548,1.0,871.0,12.844,14080.0,207.63,340.0,5.014,3045.0,44.903,276871529.0,49363.0,4106.546,0.732,163250.0,2.421,0.19,5.3,people tested,145208878.0,54508837.0,52943218.0,38838603.0,3490.0,33906.0,214.13,80.38,78.07,57.27,500.0,1148.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,90416.33,5.98,-1.1,1399.057
90751,FRA,Europe,France,2022-06-13,28950169.0,78014.0,28547.143,145440.0,2.0,34.286,447960.41,1207.15,441.724,2250.466,0.031,0.531,1.0,865.0,12.756,14125.0,208.293,404.0,5.958,3630.0,53.53,277171424.0,299895.0,4110.994,4.448,195028.0,2.893,0.201,5.0,people tested,145242691.0,54509959.0,52945291.0,38869227.0,33813.0,37940.0,214.18,80.38,78.08,57.32,559.0,1184.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90752,FRA,Europe,France,2022-06-14,28958643.0,8474.0,28874.286,145507.0,67.0,42.571,448091.533,131.122,446.786,2251.502,1.037,0.659,1.04,854.0,12.593,14072.0,207.512,394.0,5.81,3597.0,53.043,277407756.0,236332.0,4114.499,3.505,188940.0,2.802,0.203,4.9,people tested,145301982.0,54511305.0,52947841.0,38924626.0,59291.0,39316.0,214.27,80.38,78.08,57.4,580.0,1163.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90753,FRA,Europe,France,2022-06-15,29024068.0,65425.0,36834.571,145564.0,57.0,41.857,449103.886,1012.354,569.96,2252.384,0.882,0.648,1.08,847.0,12.49,13910.0,205.123,385.0,5.677,3421.0,50.448,277640344.0,232588.0,4117.949,3.45,192921.0,2.861,0.209,4.8,people tested,145346203.0,54512831.0,52950310.0,38964861.0,44221.0,39598.0,214.33,80.39,78.08,57.46,584.0,1155.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90754,FRA,Europe,France,2022-06-16,29075953.0,51885.0,36574.571,145613.0,49.0,37.857,449906.729,802.842,565.937,2253.143,0.758,0.586,1.12,846.0,12.475,13914.0,205.182,393.0,5.795,3423.0,50.477,277846936.0,206592.0,4121.013,3.064,196164.0,2.909,0.215,4.7,people tested,145399279.0,54514019.0,52952350.0,39014711.0,53076.0,39486.0,214.41,80.39,78.09,57.53,582.0,1139.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90755,FRA,Europe,France,2022-06-17,29129034.0,53081.0,38421.714,145662.0,49.0,38.857,450728.078,821.349,594.518,2253.901,0.758,0.601,1.16,845.0,12.461,13895.0,204.902,393.0,5.795,3599.0,53.072,278054573.0,207637.0,4124.093,3.08,199513.0,2.959,0.222,4.5,people tested,145462841.0,54515511.0,52955214.0,39073923.0,63562.0,39602.0,214.51,80.39,78.09,57.62,584.0,1120.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90756,FRA,Europe,France,2022-06-18,29168275.0,39241.0,43170.714,145696.0,34.0,39.714,451335.273,607.196,668.002,2254.427,0.526,0.615,1.2,829.0,12.225,13876.0,204.622,381.0,5.618,3579.0,52.777,278234000.0,179427.0,4126.754,2.661,201691.0,2.991,0.227,4.4,people tested,145480915.0,54516367.0,52956741.0,39089614.0,18074.0,39361.0,214.53,80.39,78.09,57.64,580.0,1104.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90757,FRA,Europe,France,2022-06-19,29218541.0,50266.0,49483.714,145715.0,19.0,39.571,452113.064,777.791,765.686,2254.721,0.294,0.612,1.24,830.0,12.24,13932.0,205.447,385.0,5.677,3616.0,53.323,,,,,,,,,,145484135.0,54516550.0,52957107.0,39092288.0,3220.0,39322.0,214.54,80.39,78.09,57.65,580.0,1102.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,91187.83,5.99,7.29,1410.9948
90758,FRA,Europe,France,2022-06-20,29258666.0,40125.0,44071.0,145718.0,3.0,39.714,452733.938,620.874,681.933,2254.767,0.046,0.615,1.3,849.0,12.52,14190.0,209.252,414.0,6.105,3861.0,56.936,,,,,,,,,,145522073.0,54517577.0,52959035.0,39127277.0,37938.0,39912.0,214.59,80.39,78.1,57.7,589.0,1088.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90759,FRA,Europe,France,2022-06-21,29268929.0,10263.0,44326.571,145755.0,37.0,35.429,452892.743,158.805,685.887,2255.34,0.573,0.548,1.32,841.0,12.402,14334.0,211.375,424.0,6.252,4008.0,59.104,,,,,,,,,,145586009.0,54518904.0,52961441.0,39187485.0,63936.0,40575.0,214.69,80.4,78.1,57.79,598.0,1086.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90760,FRA,Europe,France,2022-06-22,29364146.0,95217.0,48582.571,145811.0,56.0,35.286,454366.083,1473.34,751.742,2256.206,0.867,0.546,1.34,845.0,12.461,14412.0,212.526,442.0,6.518,4442.0,65.504,,,,,,,,,,145637907.0,54520301.0,52963958.0,39235472.0,51898.0,41672.0,214.76,80.4,78.1,57.86,615.0,1067.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90761,FRA,Europe,France,2022-06-23,29442113.0,77967.0,52308.571,145877.0,66.0,37.714,455572.505,1206.422,809.397,2257.228,1.021,0.584,1.35,841.0,12.402,14499.0,213.809,431.0,6.356,4699.0,69.293,,,,,,,,,,145707298.0,54521530.0,52966328.0,39301267.0,69391.0,44003.0,214.87,80.4,78.11,57.96,649.0,1073.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90762,FRA,Europe,France,2022-06-24,29521908.0,79795.0,56124.857,145917.0,40.0,36.429,456807.213,1234.708,868.448,2257.847,0.619,0.564,1.36,830.0,12.24,14550.0,214.561,467.0,6.887,4952.0,73.024,,,,,,,,,,145794620.0,54523023.0,52969327.0,39384100.0,87322.0,47397.0,215.0,80.4,78.11,58.08,699.0,1073.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90763,FRA,Europe,France,2022-06-25,29590509.0,68601.0,60319.143,145952.0,35.0,36.571,457868.711,1061.498,933.348,2258.388,0.542,0.566,1.37,818.0,12.063,14566.0,214.797,465.0,6.857,5101.0,75.222,,,,,,,,,,145823498.0,54523962.0,52971111.0,39410258.0,28878.0,48940.0,215.04,80.4,78.11,58.12,722.0,1085.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90764,FRA,Europe,France,2022-06-26,29671435.0,80926.0,64699.143,145982.0,30.0,38.143,459120.919,1252.208,1001.122,2258.852,0.464,0.59,1.39,822.0,12.122,14636.0,215.829,470.0,6.931,5132.0,75.679,,,,,,,,,,145829827.0,54524191.0,52971570.0,39415899.0,6329.0,49385.0,215.05,80.4,78.11,58.12,728.0,1092.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,91326.125,5.96,1.27,1413.1346
90765,FRA,Europe,France,2022-06-27,29737736.0,66301.0,68438.571,145993.0,11.0,39.286,460146.827,1025.908,1058.984,2259.023,0.17,0.608,1.42,880.0,12.977,15099.0,222.656,497.0,7.329,5465.0,80.589,,,,,,,,,,145891968.0,54525325.0,52973596.0,39474882.0,62141.0,52842.0,215.14,80.41,78.12,58.21,779.0,1107.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90766,FRA,Europe,France,2022-06-28,29753837.0,16101.0,69272.571,146036.0,43.0,40.143,460395.966,249.139,1071.889,2259.688,0.665,0.621,1.43,898.0,13.242,15496.0,228.511,526.0,7.757,5925.0,87.373,,,,,,,,,,146002318.0,54526788.0,52976408.0,39580957.0,110350.0,59473.0,215.3,80.41,78.12,58.37,877.0,1126.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90767,FRA,Europe,France,2022-06-29,29901085.0,147248.0,76705.571,146073.0,37.0,37.429,462674.408,2278.442,1186.904,2260.26,0.573,0.579,1.42,914.0,13.478,15690.0,231.372,539.0,7.948,6021.0,88.788,,,,,,,,,,146091050.0,54528500.0,52979239.0,39665147.0,88732.0,64735.0,215.43,80.41,78.13,58.49,955.0,1171.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90768,FRA,Europe,France,2022-06-30,30025809.0,124724.0,83385.143,146121.0,48.0,34.857,464604.325,1929.917,1290.26,2261.003,0.743,0.539,1.4,931.0,13.729,15836.0,233.525,584.0,8.612,6185.0,91.207,,,,,,,,,,146204882.0,54530037.0,52981976.0,39774707.0,113832.0,71083.0,215.6,80.41,78.13,58.65,1048.0,1215.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90769,FRA,Europe,France,2022-07-01,30159074.0,133265.0,91023.714,146163.0,42.0,35.143,466666.401,2062.076,1408.455,2261.653,0.65,0.544,1.38,960.0,14.157,16108.0,237.536,590.0,8.7,6479.0,95.542,,,,,,,,,,146348146.0,54532052.0,52985780.0,39912154.0,143264.0,79075.0,215.81,80.42,78.14,58.86,1166.0,1290.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90770,FRA,Europe,France,2022-07-02,30274509.0,115435.0,97714.286,146205.0,42.0,36.143,468452.584,1786.183,1511.982,2262.303,0.65,0.559,1.36,951.0,14.024,16220.0,239.187,605.0,8.922,6667.0,98.314,,,,,,,,,,146395376.0,54533140.0,52987638.0,39956438.0,47230.0,81697.0,215.88,80.42,78.14,58.92,1205.0,1311.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90771,FRA,Europe,France,2022-07-03,30397148.0,122639.0,103673.286,146235.0,30.0,36.143,470350.238,1897.654,1604.188,2262.767,0.464,0.559,1.35,953.0,14.053,16278.0,240.042,609.0,8.981,6743.0,99.435,,,,,,,,,,146404758.0,54533433.0,52988177.0,39964988.0,9382.0,82133.0,215.89,80.42,78.14,58.93,1211.0,1320.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,90923.625,5.89,-3.7,1406.9066
90772,FRA,Europe,France,2022-07-04,30493339.0,96191.0,107943.286,146249.0,14.0,36.571,471838.65,1488.411,1670.26,2262.984,0.217,0.566,1.34,978.0,14.422,16638.0,245.351,628.0,9.261,7109.0,104.832,,,,,,,,,,146504118.0,54535374.0,52991650.0,40058938.0,99360.0,87450.0,216.04,80.42,78.14,59.07,1290.0,1436.0,0.002,18.81,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90773,FRA,Europe,France,2022-07-05,30517757.0,24418.0,109131.429,146346.0,97.0,44.286,472216.482,377.832,1688.645,2264.485,1.501,0.685,1.32,1004.0,14.805,17041.0,251.294,681.0,10.042,7662.0,112.987,,,,,,,,,,146661184.0,54537170.0,52994823.0,40211038.0,157066.0,94124.0,216.27,80.42,78.15,59.3,1388.0,1483.0,0.002,18.8,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90774,FRA,Europe,France,2022-07-06,30724311.0,206554.0,117603.714,146421.0,75.0,49.714,475412.595,3196.113,1819.741,2265.645,1.161,0.769,1.29,1027.0,15.145,17496.0,258.004,702.0,10.352,8147.0,120.139,,,,,,,,,,146781274.0,54539013.0,52997617.0,40326496.0,120090.0,98603.0,216.45,80.43,78.15,59.47,1454.0,1502.0,0.002,18.8,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90775,FRA,Europe,France,2022-07-07,30875876.0,151565.0,121438.143,146467.0,46.0,49.429,477757.836,2345.241,1879.073,2266.357,0.712,0.765,1.25,1035.0,15.263,17719.0,261.292,719.0,10.603,8650.0,127.557,,,,,,,,,,146929908.0,54540727.0,53000491.0,40470544.0,148634.0,103575.0,216.67,80.43,78.16,59.68,1527.0,1527.0,0.002,18.8,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90776,FRA,Europe,France,2022-07-08,31037063.0,161187.0,125427.0,146556.0,89.0,56.143,480251.962,2494.127,1940.795,2267.734,1.377,0.869,1.21,1027.0,15.145,17944.0,264.61,740.0,10.912,9034.0,133.219,,,,,,,,,,147092795.0,54542621.0,53003647.0,40628385.0,162887.0,106378.0,216.91,80.43,78.16,59.91,1569.0,1510.0,0.002,18.8,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90777,FRA,Europe,France,2022-07-09,31168408.0,131345.0,127699.857,146618.0,62.0,59.0,482284.329,2032.367,1975.964,2268.693,0.959,0.913,1.17,1040.0,15.336,17936.0,264.492,778.0,11.473,9183.0,135.417,,,,,,,,,,147140799.0,54543489.0,53005111.0,40674059.0,48004.0,106489.0,216.98,80.43,78.16,59.98,1570.0,1478.0,0.002,18.8,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
90778,FRA,Europe,France,2022-07-10,31284813.0,116405.0,126809.286,146657.0,39.0,60.286,484085.522,1801.193,1962.183,2269.297,0.603,0.933,1.13,1045.0,15.41,17999.0,265.421,788.0,11.62,9221.0,135.977,,,,,,,,,,147151106.0,54543759.0,53005800.0,40683409.0,10307.0,106621.0,217.0,80.43,78.16,59.99,1572.0,1475.0,0.002,18.8,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,91165.73,5.86,2.15,1410.6528
